kerajaan;orang;peran;ayah;ibu;pasangan;anak;namaKerajaan;ibuKota;agama;pendahulu;penerus;tahunMulai;wikidataID;tglLahir;tglMati;saudara;kerabat;dinasti;personWikidataID;source;confidence_score;manual_check;data_source;master_id;orang_PageRank;orang_Louvain_Cluster;orang_Betweenness;orang_AdamicAdar_Avg;kerajaan_PageRank;kerajaan_Louvain_Cluster;kerajaan_Betweenness
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;Kertabhumi;Kertabhumi;;;Ki Ageng Wanasaba, Ki Getas Pendawa, Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Muda dari Aceh;Husain Ali Riayat Syah dari Aceh;Husain Ali Riayat Syah dari Aceh;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1579-01-01T00:00:00Z;1579-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19661774;wikidata;1.0;False;;Muda dari Aceh;0.003238364934341197;16;0.0;0.2944244980312229;0.04317422354211073;16;0.04325944454027946
Kerajaan Mataram;Makutawangsawardhana;Sri Isyana Tunggawijaya;Sri Isyana Tunggawijaya;Sri Isyana Tunggawijaya;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q12496257;wikidata;1.0;False;;Makutawangsawardhana;0.003230640166524118;4;0.0;0.8466496347290399;0.008512056163828458;4;0.0006813869242711748
Kesultanan Aceh;Zaqiatuddin dari Aceh;;Naqiatuddin dari Aceh;;;Zaqiatuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1650-01-01T00:00:00Z;1678-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12500116;wikidata;1.0;False;;Zaqiatuddin dari Aceh;0.003381526500650478;16;0.0;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Teuku Nanta Seutia;Datuk Makhudum Sati;Datuk Makhudum Sati;;;Cut Nyak Dhien, Teuku Rayut;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q19744098;wikidata;1.0;False;;Teuku Nanta Seutia;0.0019439780925336215;22;0.003674314300500259;0.29304905457267855;0.04317422354211073;16;0.04325944454027946
Kerajaan Mataram;Lokapala;;;Sri Isyana Tunggawijaya;Sri Isyana Tunggawijaya;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q28152207;wikidata;1.0;False;;Lokapala;0.003230640166524118;4;0.0;0.8466496347290399;0.008512056163828458;4;0.0006813869242711748
Kesultanan Aceh;Salahuddin dari Aceh;Ali Mughayat Syah dari Aceh;Ali Mughayat Syah dari Aceh;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1548-11-25T00:00:00Z;;;;http://www.wikidata.org/entity/Q4264920;wikidata;1.0;False;;Salahuddin dari Aceh;0.003238364934341197;16;0.0;0.2944244980312229;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Muhammad Daud Syah dari Aceh;;Sultan Mahmud Syah;Nyak Beulukeh;Teungku Putroe Gambar Gading;;;;;;;;;1864-01-01T00:00:00Z;1939-02-06T00:00:00Z;;;;http://www.wikidata.org/entity/Q12499353;llm_imputed;0.9;False;Wikipedia Scrape;Muhammad Daud Syah dari Aceh;0.0019439780925336215;16;0.0024667931688804557;0.3003752809369956;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Naqiatuddin dari Aceh;;;;;Zaqiatuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1650-01-01T00:00:00Z;1678-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12500116;wikidata;1.0;False;;Naqiatuddin dari Aceh;0.003381526500650478;16;0.0;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Banjar;Sulaiman dari Banjar;Tahmidullah II dari Banjar;Tahmidullah II dari Banjar;;;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1761-01-01T00:00:00Z;1825-06-03T00:00:00Z;;;;http://www.wikidata.org/entity/Q12517283;wikidata;1.0;False;;Sulaiman dari Banjar;0.0048956293976248465;1;2.3000402507043873e-05;0.4102049033036096;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Saidullah dari Banjar;Inayatullah dari Banjar;Inayatullah dari Banjar;;;Tahlilullah;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;1660-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q10975742;wikidata;1.0;False;;Saidullah dari Banjar;0.004115788317971585;1;1.7250301880282906e-05;0.415761762892633;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Inayatullah dari Banjar;Mustain Billah dari Banjar;Mustain Billah dari Banjar;;;Saidullah dari Banjar, Sultan Agung dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q10965522;wikidata;1.0;False;;Inayatullah dari Banjar;0.00429592715663717;1;0.0009746420562359843;0.4102049033036095;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Suriansyah dari Banjar;;Raden Mantri Alu;Puteri Galuh Beranakan (Ratu Intan Sari);;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;1546-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q10950705;llm_imputed;0.9;False;Wikipedia Scrape;Suriansyah dari Banjar;0.002180066665253463;10;0.0019147835087114026;0.3601275472296491;0.023729428793184494;1;0.024912310965441893
Kesultanan Banten;Maulana Muhammad;Maulana Yusuf;Maulana Yusuf;;;;;;;;;;;1982-08-08T00:00:00Z;;Pangeran Arya Jepara;;;http://www.wikidata.org/entity/Q123896563;llm_imputed;0.8;False;Wikipedia Scrape;Maulana Muhammad;0.0034772182361475323;14;0.0017854062446092808;0.4944548412026446;0.015074013535885198;14;0.03701052268414697
Kesultanan Aceh;Badrul Alam dari Aceh;;;;;Jamalul Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1702-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18205088;wikidata;1.0;False;;Badrul Alam dari Aceh;0.0038098884060038746;16;0.0;0.2944244980312229;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Alauddin Ahmad Syah;;;;;Sultan Alauddin Johan Syah;;;;;;;;;1735-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204952;wikidata;1.0;False;;Sultan Alauddin Ahmad Syah;0.0033752201931828035;16;0.0;0.29442449803122295;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Alauddin Riayat Syah;;;;;Sultan Ali Riayat Syah;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1605-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204970;wikidata;1.0;False;;Sultan Alauddin Riayat Syah;0.003381526500650478;16;0.0;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Perkasa Alam Syarif Lamtui;;;;;Jamalul Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q18210821;wikidata;1.0;False;;Sultan Perkasa Alam Syarif Lamtui;0.0019439780925336215;16;0.0;0.294424498031223;0.04317422354211073;16;0.04325944454027946
Kesultanan Demak;Sunan Gunung Jati;Syarif Abdullah Umdatuddin;Syarif Abdullah Umdatuddin;;;Maulana Hasanuddin;;;;;;;;1448-01-01T00:00:00Z;1569-01-01T00:00:00Z;;;Alawiyyin;http://www.wikidata.org/entity/Q4201195;wikidata;1.0;False;;Sunan Gunung Jati;0.003303071726438715;5;0.050314818009315164;0.8804099177002128;0.004298662567649228;9;0.04616755793226381
Kesultanan Banten;Abu al-Ma'ali;Abu al-Mafakhir;Abu al-Mafakhir;;;Tirtayasa dari Banten;;;;;;;;http://www.wikidata.org/.well-known/genid/18c9b24f542db93a3c45cebe1db76186;1650-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q41799422;wikidata;1.0;False;;Abu al-Ma'ali;0.004260524825276878;14;8.625150940141453e-06;0.5189599857863878;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Maulana Yusuf;Maulana Hasanuddin;Maulana Hasanuddin;Ratu Ayu Kirana;Ratu Hadijah;Ratu Winaon, Pangeran Muhammad;;;;;;;;;;;;;http://www.wikidata.org/entity/Q109697553;llm_imputed;0.9;False;Wikipedia Scrape;Maulana Yusuf;0.0035550355420015086;14;0.008090391581852683;0.48526237529901123;0.015074013535885198;14;0.03701052268414697
Kesultanan Banjar;Surya Alam dari Banjar;Tahlilullah;Tahlilullah;;;Tamjidillah I dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q12518174;wikidata;1.0;False;;Surya Alam dari Banjar;0.00473377121995786;1;8.625150940141453e-06;0.4355599420779965;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Tahmidullah II dari Banjar;Tamjidillah I dari Banjar;Tamjidillah I dari Banjar;;;Sulaiman dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1727-01-01T00:00:00Z;1801-04-19T00:00:00Z;;;;http://www.wikidata.org/entity/Q12517718;wikidata;1.0;False;;Tahmidullah II dari Banjar;0.005553107989447699;1;5.750100626760968e-06;0.4609149808523834;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Muhammad Seman dari Banjar;;Pangeran Antasari;Nyai Fatimah;two Dayak princesses from the Ot Danum tribe;Gusti Berakit;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1897-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q12499382;llm_imputed;0.9;False;Wikipedia Scrape;Muhammad Seman dari Banjar;0.0019439780925336215;1;0.0037605658099016735;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Muhammad dari Banjar;;Hamidullah;;putri Tamjidillah I;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1730-01-01T00:00:00Z;1761-01-16T00:00:00Z;;;;http://www.wikidata.org/entity/Q12499402;llm_imputed;0.8;False;Wikipedia Scrape;Muhammad dari Banjar;0.0019439780925336215;1;0.0019147835087114026;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Rakyatullah dari Banjar;;Marhum Panembahan;Seorang selir dari suku Jawa;Andin Hayu, Nyai Mas Tapi;Raden Hangkut (Pangeran Aria Wiraraja), Puteri Samut (Puteri Galuh Hasanah), Puteri Kumkuma;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;;;;http://www.wikidata.org/entity/Q12507782;llm_imputed;0.9;False;Wikipedia Scrape;Rahmatullah dari Banjar;0.0019439780925336215;1;0.006399861997584958;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Soeria Kasoema;;Bayan Aji;Galuh Salamah;Ratu Lim Pe Tek Nio (Siti Ra’imah);;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;;;HM Normas, Ung Dibab (M. Jafri), Galuh Rahmah, Galuh Amnah (Aminah), H Hamid, HM Said (Corong);;;http://www.wikidata.org/entity/Q12515777;llm_imputed;0.95;False;Wikipedia Scrape;Soeria Kasoema;0.0019439780925336215;0;0.0080731412799724;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Banjar;Tamjidullah II dari Banjar;;Tamjidillah I dari Banjar;;;Sulaiman dari Banjar;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1727-01-01T00:00:00Z;1801-04-19T00:00:00Z;;;;http://www.wikidata.org/entity/Q12517718;wikidata;1.0;False;;Tahmidullah II dari Banjar;0.0019439780925336215;1;5.750100626760968e-06;0.4609149808523834;0.023729428793184494;1;0.024912310965441893
Kesultanan Banten;Maulana Hasanuddin;Sunan Gunung Jati;Sunan Gunung Jati;;;Maulana Yusuf;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;1478-01-01T00:00:00Z;1570-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q12497581;wikidata;1.0;False;;Maulana Hasanuddin;0.0030777735325594876;14;0.03864067621183371;0.45990331278617613;0.015074013535885198;14;0.03701052268414697
Kesultanan Aceh;Iskandar Tsani dari Aceh;Ahmad Shah II of Pahang;Ahmad Shah II of Pahang;Safiatuddin dari Aceh;Safiatuddin dari Aceh;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1610-01-01T00:00:00Z;1641-02-15T00:00:00Z;;;;http://www.wikidata.org/entity/Q4264509;wikidata;1.0;False;;Iskandar Tsani dari Aceh;0.00312144033209182;16;0.0012420217353803693;0.29442449803122295;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Iskandar Muda dari Aceh;;;;;Safiatuddin dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1583-01-01T00:00:00Z;1636-12-27T00:00:00Z;;;;http://www.wikidata.org/entity/Q375774;wikidata;1.0;False;;Muda dari Aceh;0.00312144033209182;16;0.0;0.29442449803122295;0.04317422354211073;16;0.04325944454027946
Kesultanan Banten;Abu al-Fadhl;Abu an-Nasr;Abu an-Nasr;;;;;;;;;;;http://www.wikidata.org/.well-known/genid/f9ae6c7a1c272153117e99a2bf8cadd7;1690-01-01T00:00:00Z;Abu al-Mahasin;;;http://www.wikidata.org/entity/Q57818896;wikidata;1.0;False;;Abu al-Fadhl;0.0041423415594640306;14;0.0;0.6332847081951665;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Abu al-Mahasin;Abu an-Nasr;Abu an-Nasr;;;Syifa Zainularifin, Wasi Zainulalimin;;;;;;;;http://www.wikidata.org/.well-known/genid/776342bfdce90153563b8e112b3290de;1733-01-01T00:00:00Z;Abu al-Fadhl;;;http://www.wikidata.org/entity/Q57819481;wikidata;1.0;False;;Abu al-Mahasin;0.006221722260959765;14;5.1750905640848716e-05;0.6879907069286404;0.015074013535885198;14;0.03701052268414697
Kesultanan Aceh;Cut Nya’ Dhien;Teuku Nanta Seutia;;Teuku Umar;;;;;;;;;;;;;;;;original;1.0;False;;Cut Nya’ Dhien;0.0022745020943413996;22;0.0024667931688804557;0.2961028809588021;0.04317422354211073;16;0.04325944454027946
Kesultanan Banten;Abu al-Mafakhir;Maulana Muhammad;Maulana Muhammad;;;Abu al-Ma'ali;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;1596-01-01T00:00:00Z;1651-03-10T00:00:00Z;;;;http://www.wikidata.org/entity/Q7130931;wikidata;1.0;False;;Abu al-Mafakhir;0.0038889781285921976;14;1.7250301880282906e-05;0.5199239735346549;0.015074013535885198;14;0.03701052268414697
Kesultanan Aceh;Husain Ali Riayat Syah dari Aceh;Alauddin al-Qahhar dari Aceh;Alauddin al-Qahhar dari Aceh;;;Muda dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1579-06-08T00:00:00Z;;;;http://www.wikidata.org/entity/Q12709858;wikidata;1.0;False;;Husain Ali Riayat Syah dari Aceh;0.004570092268202295;16;8.625150940141453e-06;0.3080772112174313;0.04317422354211073;16;0.04325944454027946
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Suraprabhawa;Kertawijaya;Kertawijaya;;;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;http://www.wikidata.org/.well-known/genid/d19d70b480afeed45b16fcc26c548741;1474-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q19748670;wikidata;1.0;False;;Suraprabhawa;0.0019439780925336215;8;0.0008280144902535794;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Kesultanan Banten;Syifa Zainularifin;Abu al-Mahasin;Abu al-Mahasin;;;Arif Zainulasyiqin;;;;;;;;http://www.wikidata.org/.well-known/genid/1de0d03f0e665e7aaf6d143b26b7c5d7;1750-01-01T00:00:00Z;Wasi Zainulalimin;;;http://www.wikidata.org/entity/Q57820133;wikidata;1.0;False;;Syifa Zainularifin;0.004094209846349592;14;0.0017422804899085735;0.5923265686365414;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Wasi Zainulalimin;Abu al-Mahasin;Abu al-Mahasin;;;;;;;;;;;;;Syifa Zainularifin;;;http://www.wikidata.org/entity/Q57820832;wikidata;1.0;False;;Wasi Zainulalimin;0.0038684406501249035;14;0.0;0.588050086181226;0.015074013535885198;14;0.03701052268414697
Kerajaan Klungkung;Dewa Agung Gede;Dewa Agung Jambe I;Dewa Agung Jambe I;;;Dewa Agung Made;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154103;wikidata;1.0;False;;Dewa Agung Gede;0.004085159193560898;7;1.7250301880282906e-05;0.5446183970451035;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Jambe II;Dewa Agung Putra III Bhatara Dalem;Dewa Agung Putra III Bhatara Dalem;;;;;;;;;;;;;;Dewa Agung Oka Geg;;http://www.wikidata.org/entity/Q121154115;wikidata;1.0;False;;Dewa Agung Jambe II;0.004738777592593021;7;8.625150940141453e-06;0.4170323914242463;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Made;Dewa Agung Gede;Dewa Agung Gede;;;Dewa Agung Śakti;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154105;wikidata;1.0;False;;Dewa Agung Made;0.004456275212895313;7;8.625150940141453e-06;0.5990802367496139;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Putra I Kusamba;Dewa Agung Śakti;Dewa Agung Śakti;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154109;wikidata;1.0;False;;Dewa Agung Putra I Kusamba;0.0037122890920872373;7;8.625150940141453e-06;0.6523258181758264;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Śakti;Dewa Agung Made;Dewa Agung Made;;;Dewa Agung Putra I Kusamba;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154107;wikidata;1.0;False;;Dewa Agung Śakti;0.004784210706384476;7;8.625150940141453e-06;0.5990802367496137;0.014440650974507804;7;0.0013023977919613594
kerajaan demak;Sunan Bonang;Sunan Ampel;Sunan Ampel;;;;;;;;;;;1465-01-01T00:00:00Z;1525-01-01T00:00:00Z;Sunan Drajat;Sunan Giri;;http://www.wikidata.org/entity/Q7443276;wikidata;1.0;False;;Sunan Bonang;0.0019439780925336215;9;0.005175090564084872;0.9102392266268373;0.002357133094793344;9;0.0
Kesultanan Siak Sri Inderapura;Sayyid Usman Syahabuddin;;;;;Sayyid Ali dari Siak, Sultan Syarif Abdurrahman;;;;;;;;;;;;;http://www.wikidata.org/entity/Q135319723;wikidata;1.0;False;;Sayyid Usman Syahabuddin;0.0019439780925336215;2;0.00039675694324650684;0.5581106265512472;0.007177274787823441;2;0.0011902708297395206
Kesultanan Cirebon;Pangeran Walangsungsang;Sri Baduga Maharaja;Sri Baduga Maharaja;;;;;;;;;;;1423-01-01T00:00:00Z;1529-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q131955027;wikidata;1.0;False;;Pangeran Walangsungsang;0.0028628254536632192;5;0.0001293772641021218;0.9266035876997885;0.004770561299687042;5;0.005051463400609512
Kesunanan Surakarta;Pakubuwana X;Pakubuwana IX;Pakubuwana IX;;;G. P. H. Djatikoesoemo, Haryo Mataram, Kussalbiyah, Pakubuwana XI, Retno Puwoso;;;;;;;;1866-11-29T00:00:00Z;1939-02-22T00:00:00Z;;Mooryati Soedibyo;Wangsa Mataram;http://www.wikidata.org/entity/Q2330098;wikidata;1.0;False;;Pakubuwana X;0.0019439780925336215;23;0.0008452647921338624;1.4426950408889634;0.0027014289300097798;23;0.0004140072451267897
Kesultanan Siak Sri Inderapura;Abdul Jalil Syah dari Siak;Mahmud Syah II dari Johor;Mahmud Syah II dari Johor;;;Mahmud dari Siak;;;;;;;;http://www.wikidata.org/.well-known/genid/3a4ab4bd80af2264d5e0a0c45a341902;1746-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q11169169;wikidata;1.0;False;;Abdul Jalil Syah dari Siak;0.0019439780925336215;2;0.00039675694324650684;0.5581106265512472;0.007177274787823441;2;0.0011902708297395206
Kesultanan Lingga;Sulaiman II Badrul Alam Syah;Abdul Rahman Muazzam Syah dari Lingga;Abdul Rahman Muazzam Syah dari Lingga;;;;;;;;;;;http://www.wikidata.org/.well-known/genid/68d127c6441c7f5e61579ff1c1cb8030;1883-09-17T00:00:00Z;;;Wangsa Bendahara;http://www.wikidata.org/entity/Q12709895;wikidata;1.0;False;;Sulaiman II Badrul Alam Syah;0.0019439780925336215;15;1.7250301880282906e-05;0.0;0.0027702880970530666;15;0.0
Kerajaan Klungkung;Dewa Agung Jambe I;;;;;Dewa Agung Gede;;;;;;;;;;;Dalem Di Made;;http://www.wikidata.org/entity/Q121154102;wikidata;1.0;False;;Dewa Agung Jambe I;0.003101119215601421;7;0.00024150422632396068;0.50805631408693;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Oka Geg;;;;;;;;;;;;;;1964-01-01T00:00:00Z;;Dewa Agung Jambe II;;http://www.wikidata.org/entity/Q121142872;wikidata;1.0;False;;Dewa Agung Oka Geg;0.00328562504069876;7;0.0;0.5080563140869301;0.014440650974507804;7;0.0013023977919613594
Kerajaan Klungkung;Dewa Agung Putra III Bhatara Dalem;;;;;Dewa Agung Jambe II;;;;;;;;;;;;;http://www.wikidata.org/entity/Q121154113;wikidata;1.0;False;;Dewa Agung Putra III Bhatara Dalem;0.00328562504069876;7;0.0;0.5080563140869301;0.014440650974507804;7;0.0013023977919613594
